Name,ccode,pppReal,expReal,gdpUSDT,expShareT
"Confectionery, chocolate and ice cream",BRA,1.1067792739233222,11745957576.139568,987101604734.631,0.01189944127311728
"Confectionery, chocolate and ice cream",CAN,1.63096096953958,6542655713.51712,504068428113.4744,0.012979697494650978
"Confectionery, chocolate and ice cream",CHL,0.9589507811977183,713882494.7506739,97256116028.83278,0.007340232407996168
"Confectionery, chocolate and ice cream",CHN,0.8015247500817456,5101865221.976338,2548185298532.511,0.002002156289385423
"Confectionery, chocolate and ice cream",COL,0.9148622393012672,366314405.4291309,124398941565.95387,0.0029446746155385754
"Confectionery, chocolate and ice cream",EU,0.9728936452559546,79504927638.00522,5859159613535.026,0.013569339782849377
"Confectionery, chocolate and ice cream",IDN,0.6636240545595803,6787360090.427742,347358927915.7229,0.019539903958001932
"Confectionery, chocolate and ice cream",IND,0.4480664224465755,2177727818.761214,863763756060.2175,0.0025212076837933368
"Confectionery, chocolate and ice cream",ISR,1.5083446383632093,765381575.0126463,80940492070.38477,0.00945610232202543
"Confectionery, chocolate and ice cream",JPN,1.5759484342082273,53498665530.59255,2021638224400.7524,0.026463026314438854
"Confectionery, chocolate and ice cream",KOR,1.0452962145552338,3203346399.395754,346737064565.3099,0.009238546226408356
"Confectionery, chocolate and ice cream",MEX,0.9711999489604292,3038751056.482578,476386003517.584,0.006378758053437256
"Confectionery, chocolate and ice cream",MYSG,0.8056196429380929,975191782.919466,148201628667.646,0.006580169136375765
"Confectionery, chocolate and ice cream",NZL,1.2365940790260064,648910993.8465892,54312692779.97695,0.011947685902360899
"Confectionery, chocolate and ice cream",PER,0.9190661588006355,614147997.5309539,70766324607.54346,0.008678534612852958
"Confectionery, chocolate and ice cream",PHL,0.5750280265924973,503724258.0664956,116862082387.78627,0.004310416584867752
"Confectionery, chocolate and ice cream",RoW,0.8536213447624402,31945134384.191727,3953264466259.4966,0.008080697523992774
"Confectionery, chocolate and ice cream",RUS,0.7788635242806026,10034272053.020353,793246609212.229,0.012649624891539544
"Confectionery, chocolate and ice cream",THA,0.7196696527113083,1328824953.564853,188991157433.48123,0.007031148819925908
"Confectionery, chocolate and ice cream",TUR,0.8983703282162188,8439490949.7913885,426950403300.6212,0.019766911764336793
"Confectionery, chocolate and ice cream",USA,1,47018920154.8946,4714580039654.105,0.009973087689554686
"Confectionery, chocolate and ice cream",VNM,0.5780947212090054,72979696.30324797,59056391694.1914,0.0012357628735794575
"Confectionery, chocolate and ice cream",ZAF,0.9254144810818805,720521445.357265,165367298474.65317,0.0043570975156717795
Eggs and egg-based products,AUS,2.4810269607417714,684566630.3502753,410366207611.79,0.0016681847034487822
Eggs and egg-based products,BRA,1.2815173870088243,3477339061.5504026,987101604734.631,0.0035227772347561307
Eggs and egg-based products,CAN,1.69482529337952,628457678.0664295,504068428113.4744,0.0012467705633112038
Eggs and egg-based products,CHL,1.8809719746471085,555799324.8955005,97256116028.83278,0.005714800750738667
Eggs and egg-based products,CHN,0.9941244938366736,10197431146.612669,2548185298532.511,0.004001840506844351
Eggs and egg-based products,COL,1.385353930272382,1170907493.8680048,124398941565.95387,0.009412519745975593
Eggs and egg-based products,EU,1.6210377744978437,14374735788.23995,5859159613535.026,0.0024533784256420338
Eggs and egg-based products,IDN,1.052362879517664,9068622607.01676,347358927915.7229,0.026107354319152586
Eggs and egg-based products,IND,0.5732599627803604,3064544402.778243,863763756060.2175,0.0035478964951669
Eggs and egg-based products,ISR,1.985363132487976,381100177.54602545,80940492070.38477,0.004708399563652588
Eggs and egg-based products,JPN,2.0252581823588534,3699913541.4186726,2021638224400.7524,0.001830156106449456
Eggs and egg-based products,KOR,1.1336047873033683,1360422697.2411733,346737064565.3099,0.003923499493619697
Eggs and egg-based products,MEX,0.8637164638374025,3296299855.9159007,476386003517.584,0.0069193885453736476
Eggs and egg-based products,MYSG,1.0963383542560095,1091149764.1182086,148201628667.646,0.007362603055902977
Eggs and egg-based products,NZL,1.0629076780405184,173316733.79953235,54312692779.97695,0.003191090791643233
Eggs and egg-based products,PER,1.0466144619153226,502279147.4528885,70766324607.54346,0.007097714205710596
Eggs and egg-based products,PHL,0.9279523471809252,1929452247.6223612,116862082387.78627,0.016510507156802266
Eggs and egg-based products,RoW,1.3376550904656181,28047846977.043926,3953264466259.4966,0.007094857229114819
Eggs and egg-based products,RUS,1.106530467010977,5444951799.033804,793246609212.229,0.006864134981227553
Eggs and egg-based products,THA,0.9352575125881769,2175987548.362013,188991157433.48123,0.011513700312290483
Eggs and egg-based products,TUR,1.3814816773439267,4962904499.457851,426950403300.6212,0.01162407731926513
Eggs and egg-based products,USA,1,7367741073.71987,4714580039654.105,0.0015627566001107532
Eggs and egg-based products,VNM,0.9542549257877888,413174780.90674293,59056391694.1914,0.006996275408193987
Eggs and egg-based products,ZAF,1.3354730350383253,720521445.3572663,165367298474.65317,0.004357097515671787
Electrical and optical equipment,AUS,1.6267579489490365,25987104512.085552,410366207611.79,0.06332661907841491
Electrical and optical equipment,BRA,1.6984514714875325,53237301840.20873,987101604734.631,0.05393295035167212
Electrical and optical equipment,CAN,1.170928954756213,25593625667.108963,504068428113.4744,0.050774109703509145
Electrical and optical equipment,CHL,1.232305613094484,5590311105.644987,97256116028.83278,0.05748030390178927
Electrical and optical equipment,CHN,1.225856966440194,240621539810.9575,2548185298532.511,0.09442858804245138
Electrical and optical equipment,COL,1.1297698416587807,6449730742.563132,124398941565.95387,0.05184715128097462
Electrical and optical equipment,EU,1.1582481037383652,301371061559.3582,5859159613535.026,0.05143588525275402
Electrical and optical equipment,IDN,1.0679665240887435,9937080265.893364,347358927915.7229,0.028607528027332935
Electrical and optical equipment,IND,0.9613173995087301,78275066815.23772,863763756060.2175,0.09062092066963359
Electrical and optical equipment,ISR,1.723676092169656,5713649948.929581,80940492070.38477,0.070590748867218
Electrical and optical equipment,JPN,1.4345316053790145,155968315734.4832,2021638224400.7524,0.07714946910479734
Electrical and optical equipment,KOR,1.1248214910919616,30080775554.03252,346737064565.3099,0.0867538507651138
Electrical and optical equipment,MEX,1.2624365407880116,14929495383.674229,476386003517.584,0.03133907225115014
Electrical and optical equipment,MYSG,1.135510490350836,18409432175.282326,148201628667.646,0.12421882499393411
Electrical and optical equipment,NZL,1.4251541344424932,4128749741.294648,54312692779.97695,0.07601813738126353
Electrical and optical equipment,PER,1.3254274247970155,2775135252.895683,70766324607.54346,0.03921547810043907
Electrical and optical equipment,PHL,1.1456669624929288,0,116862082387.78627,0
Electrical and optical equipment,RoW,1.2081610674846233,206330173347.092,3953264466259.4966,0.05219235270194753
Electrical and optical equipment,RUS,1.25162312843949,38420894214.81184,793246609212.229,0.048434993315593894
Electrical and optical equipment,THA,1.1613060610737054,14596236547.18826,188991157433.48123,0.07723237819909994
Electrical and optical equipment,TUR,1.0729216789612348,23942295733.307213,426950403300.6212,0.05607746367778727
Electrical and optical equipment,USA,1,366667673678.055,4714580039654.105,0.0777731358029837
Electrical and optical equipment,VNM,1.057898651341684,2177473415.55234,59056391694.1914,0.03687108800733773
Electrical and optical equipment,ZAF,1.1471908341905313,9787102258.103378,165367298474.65317,0.05918402458272913
Electricity,AUS,1.9319403559851689,13576785281.562677,410366207611.79,0.03308455966824255
Electricity,BRA,2.1019541976600893,37822114908.76637,987101604734.631,0.0383163341315146
Electricity,CAN,1.166592454611144,17847300802.605072,504068428113.4744,0.0354065039728839
Electricity,CHL,1.553394913746696,2909892252.5244794,97256116028.83278,0.029919889579610663
Electricity,CHN,0.6695605758314206,49352632521.36713,2548185298532.511,0.019367756555925934
Electricity,COL,0.9735286046156494,4473147990.668575,124398941565.95387,0.03595808721810547
Electricity,EU,1.9317668561772732,199374756337.68497,5859159613535.026,0.034027875922191426
Electricity,IDN,0.34393746938493774,16954536948.003334,347358927915.7229,0.048809849367444175
Electricity,IND,0.4291166122938207,8003027853.272813,863763756060.2175,0.009265297133762672
Electricity,ISR,1.179737218379433,2373704840.237778,80940492070.38477,0.029326543235907637
Electricity,JPN,1.9264552193823723,61615973536.155975,2021638224400.7524,0.03047823927766304
Electricity,KOR,0.896218798594045,7985352433.135542,346737064565.3099,0.023029993759526263
Electricity,MEX,1.3158346051711223,9288710970.515081,476386003517.584,0.019498286897449167
Electricity,MYSG,1.1518629549081074,3487097730.1922593,148201628667.646,0.023529415712511194
Electricity,NZL,1.5739494429623813,2846172903.3904176,54312692779.97695,0.05240345778693732
Electricity,PER,0.9683300601109945,1530002178.570132,70766324607.54346,0.02162048385379956
Electricity,PHL,1.4295197231475356,3440619662.4125924,116862082387.78627,0.029441711050428667
Electricity,RoW,0.7096811755851195,81027921823.5732,3953264466259.4966,0.020496458690060844
Electricity,RUS,0.5217576384640402,6682208386.424187,793246609212.229,0.008423872612654808
Electricity,THA,0.7097175987394482,3669109295.2369313,188991157433.48123,0.019414185007721005
Electricity,TUR,1.1369912501319082,6927205812.522095,426950403300.6212,0.016224848973018912
Electricity,USA,1,168306397786.883,4714580039654.105,0.035699128314985853
Electricity,VNM,0.5566177839544022,2392130572.045003,59056391694.1914,0.04050587080280906
Electricity,ZAF,3.858119867582998,5867778689.0218935,165367298474.65317,0.035483307420186724
"Fabricated metal products, except machinery and equipment",AUS,1.9369095230903701,1108460161.389893,410366207611.79,0.0027011487321063872
"Fabricated metal products, except machinery and equipment",BRA,1.1271307512195592,16168401168.601297,987101604734.631,0.01637967266089893
"Fabricated metal products, except machinery and equipment",CAN,1.425018624941826,782254421.5390928,504068428113.4744,0.001551881407186633
"Fabricated metal products, except machinery and equipment",CHL,0.8525278160140302,1851991331.2864277,97256116028.83278,0.019042415088192315
"Fabricated metal products, except machinery and equipment",CHN,1.17294387447744,71367789719.98318,2548185298532.511,0.02800729984631949
"Fabricated metal products, except machinery and equipment",COL,1.395887194213203,674732737.9174687,124398941565.95387,0.005423942755652295
"Fabricated metal products, except machinery and equipment",EU,1.2007806120951399,76808314863.36966,5859159613535.026,0.013109100951258886
"Fabricated metal products, except machinery and equipment",IDN,1.0218686411796558,1790755302.8546677,347358927915.7229,0.005155345548766621
"Fabricated metal products, except machinery and equipment",IND,0.9198229369750514,30365362126.016148,863763756060.2175,0.03515470742199007
"Fabricated metal products, except machinery and equipment",ISR,1.3842965549421264,536831589.7143676,80940492070.38477,0.006632423104711868
"Fabricated metal products, except machinery and equipment",JPN,0.9023563460161991,1940421742.7590811,2021638224400.7524,9.598264018450951e-4
"Fabricated metal products, except machinery and equipment",KOR,0.8807514557786049,2876802944.8965344,346737064565.3099,0.008296785198037783
"Fabricated metal products, except machinery and equipment",MEX,1.3945903888117732,2963659816.634872,476386003517.584,0.006221131172518757
"Fabricated metal products, except machinery and equipment",MYSG,1.0864971285594622,657534462.7623981,148201628667.646,0.0044367559835457124
"Fabricated metal products, except machinery and equipment",NZL,1.2617297173113797,133057731.92739345,54312692779.97695,0.0024498459773743134
"Fabricated metal products, except machinery and equipment",PER,0.9350097132017937,895489270.5421009,70766324607.54346,0.012654172383662902
"Fabricated metal products, except machinery and equipment",PHL,1.0962152050655376,1736293134.5106804,116862082387.78627,0.014857626178088262
"Fabricated metal products, except machinery and equipment",RoW,1.0127836738520628,45662059935.73282,3953264466259.4966,0.011550469321101956
"Fabricated metal products, except machinery and equipment",RUS,0.9543461466410116,4975633723.784112,793246609212.229,0.006272492899434389
"Fabricated metal products, except machinery and equipment",THA,1.1111792550198656,1531785754.3524797,188991157433.48123,0.008105065735107837
"Fabricated metal products, except machinery and equipment",TUR,0.9936507215171326,3659371844.181659,426950403300.6212,0.008570953009745839
"Fabricated metal products, except machinery and equipment",USA,1,25565249230.6656,4714580039654.105,0.005422593108110907
"Fabricated metal products, except machinery and equipment",VNM,1.0122353397497386,1948153468.5357063,59056391694.1914,0.032988020646837465
"Fabricated metal products, except machinery and equipment",ZAF,1.367616185102219,1957369298.2293653,165367298474.65317,0.011836495584581271
Food products nec,AUS,1.6021624335644165,7313489267.190402,410366207611.79,0.017821860405496708
Food products nec,BRA,1.0540516030549065,6600786989.4515295,987101604734.631,0.006687039062433763
Food products nec,CAN,1.4628463921462085,6442658361.545014,504068428113.4744,0.012781316984396931
Food products nec,CHL,0.9375861511993081,779261384.5391879,97256116028.83278,0.008012466633030731
Food products nec,CHN,0.7963700781993229,24821528066.7269,2548185298532.511,0.009740864638463109
Food products nec,COL,0.9716712182319552,1844558062.1977952,124398941565.95387,0.01482776331517135
Food products nec,EU,1.2177501555293073,46243698177.24501,5859159613535.026,0.007892547946708801
Food products nec,IDN,0.6620270819713027,20334530694.530495,347358927915.7229,0.058540400318900426
Food products nec,IND,0.5208111833397105,13331278569.20772,863763756060.2175,0.015433940676110432
Food products nec,ISR,1.5021783411917313,1425084621.8609078,80940492070.38477,0.01760657225337441
Food products nec,JPN,1.687663825792374,96386770584.03398,2021638224400.7524,0.04767755645924465
